date,county,state,fips,cases,deaths,case
2021-01-12,Cobb,Georgia,13067,52698,617,749
2021-01-12,DeKalb,Georgia,13089,43813,550,527
2021-01-12,Fulton,Georgia,13121,65875,825,745
2021-01-12,Gwinnett,Georgia,13135,68067,632,1157
2021-01-12,Hall,Georgia,13139,20915,263,255
2021-01-13,Cobb,Georgia,13067,53220,618,522
2021-01-13,DeKalb,Georgia,13089,44325,556,512
2021-01-13,Fulton,Georgia,13121,66414,832,539
2021-01-13,Gwinnett,Georgia,13135,68904,639,837
2021-01-13,Hall,Georgia,13139,21139,265,224
2021-01-14,Cobb,Georgia,13067,53852,627,632
2021-01-14,DeKalb,Georgia,13089,44882,562,557
2021-01-14,Fulton,Georgia,13121,67203,843,789
2021-01-14,Gwinnett,Georgia,13135,69784,642,880
2021-01-14,Hall,Georgia,13139,21395,273,256
2021-01-15,Cobb,Georgia,13067,54610,638,758
2021-01-15,DeKalb,Georgia,13089,45360,565,478
2021-01-15,Fulton,Georgia,13121,67990,861,787
2021-01-15,Gwinnett,Georgia,13135,70719,648,935
2021-01-15,Hall,Georgia,13139,21582,276,187
2021-01-16,Cobb,Georgia,13067,55294,644,684
2021-01-16,DeKalb,Georgia,13089,45942,573,582
2021-01-16,Fulton,Georgia,13121,68872,867,882
2021-01-16,Gwinnett,Georgia,13135,71564,656,845
2021-01-16,Hall,Georgia,13139,21775,276,193
2021-01-17,Cobb,Georgia,13067,55833,644,539
2021-01-17,DeKalb,Georgia,13089,46425,573,483
2021-01-17,Fulton,Georgia,13121,69537,867,665
2021-01-17,Gwinnett,Georgia,13135,72270,656,706
2021-01-17,Hall,Georgia,13139,21873,276,98
2021-01-18,Cobb,Georgia,13067,56272,646,439
2021-01-18,DeKalb,Georgia,13089,46731,577,306
2021-01-18,Fulton,Georgia,13121,70166,869,629
2021-01-18,Gwinnett,Georgia,13135,72857,658,587
2021-01-18,Hall,Georgia,13139,21993,277,120
2021-01-19,Cobb,Georgia,13067,56861,654,589
2021-01-19,DeKalb,Georgia,13089,47072,581,341
2021-01-19,Fulton,Georgia,13121,70804,877,638
2021-01-19,Gwinnett,Georgia,13135,73738,671,881
2021-01-19,Hall,Georgia,13139,22235,284,242
2021-01-20,Cobb,Georgia,13067,57385,671,524
2021-01-20,DeKalb,Georgia,13089,47490,591,418
2021-01-20,Fulton,Georgia,13121,71447,883,643
2021-01-20,Gwinnett,Georgia,13135,74848,676,1110
2021-01-20,Hall,Georgia,13139,22452,286,217
2021-01-21,Cobb,Georgia,13067,57955,672,570
2021-01-21,DeKalb,Georgia,13089,47856,596,366
2021-01-21,Fulton,Georgia,13121,72029,893,582
2021-01-21,Gwinnett,Georgia,13135,76056,680,1208
2021-01-21,Hall,Georgia,13139,22780,291,328
2021-01-22,Cobb,Georgia,13067,58530,688,575
2021-01-22,DeKalb,Georgia,13089,48262,603,406
2021-01-22,Fulton,Georgia,13121,72671,904,642
2021-01-22,Gwinnett,Georgia,13135,77287,688,1231
2021-01-22,Hall,Georgia,13139,22998,296,218
2021-01-23,Cobb,Georgia,13067,59154,692,624
2021-01-23,DeKalb,Georgia,13089,48775,607,513
2021-01-23,Fulton,Georgia,13121,73426,907,755
2021-01-23,Gwinnett,Georgia,13135,78555,700,1268
2021-01-23,Hall,Georgia,13139,23198,307,200
2021-01-24,Cobb,Georgia,13067,59526,692,372
2021-01-24,DeKalb,Georgia,13089,49091,607,316
2021-01-24,Fulton,Georgia,13121,73942,907,516
2021-01-24,Gwinnett,Georgia,13135,79164,700,609
2021-01-24,Hall,Georgia,13139,23282,307,84
2021-01-25,Cobb,Georgia,13067,59948,695,422
2021-01-25,DeKalb,Georgia,13089,49341,609,250
2021-01-25,Fulton,Georgia,13121,74427,910,485
2021-01-25,Gwinnett,Georgia,13135,79588,703,424
2021-01-25,Hall,Georgia,13139,23365,308,83
2021-01-26,Cobb,Georgia,13067,60617,701,669
2021-01-26,DeKalb,Georgia,13089,49863,616,522
2021-01-26,Fulton,Georgia,13121,75131,915,704
2021-01-26,Gwinnett,Georgia,13135,80587,723,999
2021-01-26,Hall,Georgia,13139,23550,311,185
2021-01-27,Cobb,Georgia,13067,61073,716,456
2021-01-27,DeKalb,Georgia,13089,50204,625,341
2021-01-27,Fulton,Georgia,13121,75561,923,430
2021-01-27,Gwinnett,Georgia,13135,81202,728,615
2021-01-27,Hall,Georgia,13139,23673,315,123
2021-01-28,Cobb,Georgia,13067,61597,730,524
2021-01-28,DeKalb,Georgia,13089,50598,636,394
2021-01-28,Fulton,Georgia,13121,76097,933,536
2021-01-28,Gwinnett,Georgia,13135,81908,737,706
2021-01-28,Hall,Georgia,13139,23798,322,125
2021-01-29,Cobb,Georgia,13067,62173,735,576
2021-01-29,DeKalb,Georgia,13089,50933,642,335
2021-01-29,Fulton,Georgia,13121,76633,939,536
2021-01-29,Gwinnett,Georgia,13135,82429,742,521
2021-01-29,Hall,Georgia,13139,23922,322,124
2021-01-30,Cobb,Georgia,13067,62637,746,464
2021-01-30,DeKalb,Georgia,13089,51309,655,376
2021-01-30,Fulton,Georgia,13121,77182,953,549
2021-01-30,Gwinnett,Georgia,13135,83160,768,731
2021-01-30,Hall,Georgia,13139,24026,327,104
2021-01-31,Cobb,Georgia,13067,62891,746,254
2021-01-31,DeKalb,Georgia,13089,51521,655,212
2021-01-31,Fulton,Georgia,13121,77506,954,324
2021-01-31,Gwinnett,Georgia,13135,83440,768,280
2021-01-31,Hall,Georgia,13139,24074,327,48
2021-02-01,Cobb,Georgia,13067,63182,747,291
2021-02-01,DeKalb,Georgia,13089,51752,655,231
2021-02-01,Fulton,Georgia,13121,77802,955,296
2021-02-01,Gwinnett,Georgia,13135,83742,771,302
2021-02-01,Hall,Georgia,13139,24123,328,49
2021-02-02,Cobb,Georgia,13067,63530,750,348
2021-02-02,DeKalb,Georgia,13089,52014,665,262
2021-02-02,Fulton,Georgia,13121,78150,964,348
2021-02-02,Gwinnett,Georgia,13135,84277,776,535
2021-02-02,Hall,Georgia,13139,24256,336,133
2021-02-03,Cobb,Georgia,13067,63851,762,321
2021-02-03,DeKalb,Georgia,13089,52262,671,248
2021-02-03,Fulton,Georgia,13121,78573,974,423
2021-02-03,Gwinnett,Georgia,13135,84807,790,530
2021-02-03,Hall,Georgia,13139,24397,340,141
2021-02-04,Cobb,Georgia,13067,64283,769,432
2021-02-04,DeKalb,Georgia,13089,52550,676,288
2021-02-04,Fulton,Georgia,13121,79089,988,516
2021-02-04,Gwinnett,Georgia,13135,85387,804,580
2021-02-04,Hall,Georgia,13139,24493,343,96
2021-02-05,Cobb,Georgia,13067,64653,774,370
2021-02-05,DeKalb,Georgia,13089,52822,684,272
2021-02-05,Fulton,Georgia,13121,79351,996,262
2021-02-05,Gwinnett,Georgia,13135,85745,811,358
2021-02-05,Hall,Georgia,13139,24573,344,80
2021-02-06,Cobb,Georgia,13067,64957,782,304
2021-02-06,DeKalb,Georgia,13089,53077,700,255
2021-02-06,Fulton,Georgia,13121,79695,1005,344
2021-02-06,Gwinnett,Georgia,13135,86146,819,401
2021-02-06,Hall,Georgia,13139,24624,348,51
2021-02-07,Cobb,Georgia,13067,65210,782,253
2021-02-07,DeKalb,Georgia,13089,53256,700,179
2021-02-07,Fulton,Georgia,13121,80073,1005,378
2021-02-07,Gwinnett,Georgia,13135,86448,819,302
2021-02-07,Hall,Georgia,13139,24684,348,60
2021-02-08,Cobb,Georgia,13067,65389,786,179
2021-02-08,DeKalb,Georgia,13089,53426,706,170
2021-02-08,Fulton,Georgia,13121,80326,1005,253
2021-02-08,Gwinnett,Georgia,13135,86662,823,214
2021-02-08,Hall,Georgia,13139,24708,348,24
2021-02-09,Cobb,Georgia,13067,65599,803,210
2021-02-09,DeKalb,Georgia,13089,53719,717,293
2021-02-09,Fulton,Georgia,13121,80632,1015,306
2021-02-09,Gwinnett,Georgia,13135,87018,833,356
2021-02-09,Hall,Georgia,13139,24767,351,59
2021-02-10,Cobb,Georgia,13067,65770,809,171
2021-02-10,DeKalb,Georgia,13089,53960,724,241
2021-02-10,Fulton,Georgia,13121,80868,1021,236
2021-02-10,Gwinnett,Georgia,13135,87375,834,357
2021-02-10,Hall,Georgia,13139,24797,360,30
2021-02-11,Cobb,Georgia,13067,66104,813,334
2021-02-11,DeKalb,Georgia,13089,54219,725,259
2021-02-11,Fulton,Georgia,13121,81190,1026,322
2021-02-11,Gwinnett,Georgia,13135,87746,837,371
2021-02-11,Hall,Georgia,13139,24863,363,66
2021-02-12,Cobb,Georgia,13067,66425,825,321
2021-02-12,DeKalb,Georgia,13089,54459,732,240
2021-02-12,Fulton,Georgia,13121,81509,1038,319
2021-02-12,Gwinnett,Georgia,13135,88057,856,311
2021-02-12,Hall,Georgia,13139,24922,368,59
2021-02-13,Cobb,Georgia,13067,66714,833,289
2021-02-13,DeKalb,Georgia,13089,54663,736,204
2021-02-13,Fulton,Georgia,13121,81845,1049,336
2021-02-13,Gwinnett,Georgia,13135,88396,867,339
2021-02-13,Hall,Georgia,13139,24994,372,72
2021-02-14,Cobb,Georgia,13067,66848,834,134
2021-02-14,DeKalb,Georgia,13089,54796,737,133
2021-02-14,Fulton,Georgia,13121,82046,1050,201
2021-02-14,Gwinnett,Georgia,13135,88636,868,240
2021-02-14,Hall,Georgia,13139,25028,373,34
2021-02-15,Cobb,Georgia,13067,67021,835,173
2021-02-15,DeKalb,Georgia,13089,54889,741,93
2021-02-15,Fulton,Georgia,13121,82238,1054,192
2021-02-15,Gwinnett,Georgia,13135,88809,871,173
2021-02-15,Hall,Georgia,13139,25063,376,35
2021-02-16,Cobb,Georgia,13067,67220,854,199
2021-02-16,DeKalb,Georgia,13089,54995,754,106
2021-02-16,Fulton,Georgia,13121,82451,1065,213
2021-02-16,Gwinnett,Georgia,13135,89086,886,277
2021-02-16,Hall,Georgia,13139,25110,377,47
2021-02-17,Cobb,Georgia,13067,67508,861,288
2021-02-17,DeKalb,Georgia,13089,55217,764,222
2021-02-17,Fulton,Georgia,13121,82709,1068,258
2021-02-17,Gwinnett,Georgia,13135,89391,890,305
2021-02-17,Hall,Georgia,13139,25172,379,62
2021-02-18,Cobb,Georgia,13067,67748,858,240
2021-02-18,DeKalb,Georgia,13089,55415,771,198
2021-02-18,Fulton,Georgia,13121,82956,1076,247
2021-02-18,Gwinnett,Georgia,13135,89668,900,277
2021-02-18,Hall,Georgia,13139,25217,382,45
2021-02-19,Cobb,Georgia,13067,68012,873,264
2021-02-19,DeKalb,Georgia,13089,55610,785,195
2021-02-19,Fulton,Georgia,13121,83234,1086,278
2021-02-19,Gwinnett,Georgia,13135,89929,915,261
2021-02-19,Hall,Georgia,13139,25266,386,49
2021-02-20,Cobb,Georgia,13067,68217,881,205
2021-02-20,DeKalb,Georgia,13089,55808,790,198
2021-02-20,Fulton,Georgia,13121,83521,1092,287
2021-02-20,Gwinnett,Georgia,13135,90218,923,289
2021-02-20,Hall,Georgia,13139,25308,389,42
2021-02-21,Cobb,Georgia,13067,68327,881,110
2021-02-21,DeKalb,Georgia,13089,55963,790,155
2021-02-21,Fulton,Georgia,13121,83722,1092,201
2021-02-21,Gwinnett,Georgia,13135,90375,923,157
2021-02-21,Hall,Georgia,13139,25332,389,24
2021-02-22,Cobb,Georgia,13067,68522,883,195
2021-02-22,DeKalb,Georgia,13089,56076,797,113
2021-02-22,Fulton,Georgia,13121,83873,1096,151
2021-02-22,Gwinnett,Georgia,13135,90513,930,138
2021-02-22,Hall,Georgia,13139,25359,392,27
2021-02-23,Cobb,Georgia,13067,68761,892,239
2021-02-23,DeKalb,Georgia,13089,56332,802,256
2021-02-23,Fulton,Georgia,13121,84144,1090,271
2021-02-23,Gwinnett,Georgia,13135,90780,934,267
2021-02-23,Hall,Georgia,13139,25422,393,63
2021-02-24,Cobb,Georgia,13067,68946,898,185
2021-02-24,DeKalb,Georgia,13089,56549,810,217
2021-02-24,Fulton,Georgia,13121,84440,1105,296
2021-02-24,Gwinnett,Georgia,13135,91127,937,347
2021-02-24,Hall,Georgia,13139,25497,394,75
2021-02-25,Cobb,Georgia,13067,69152,902,206
2021-02-25,DeKalb,Georgia,13089,56776,819,227
2021-02-25,Fulton,Georgia,13121,84805,1119,365
2021-02-25,Gwinnett,Georgia,13135,91486,945,359
2021-02-25,Hall,Georgia,13139,25544,397,47
2021-02-26,Cobb,Georgia,13067,69345,903,193
2021-02-26,DeKalb,Georgia,13089,56961,821,185
2021-02-26,Fulton,Georgia,13121,85222,1116,417
2021-02-26,Gwinnett,Georgia,13135,91784,947,298
2021-02-26,Hall,Georgia,13139,25617,396,73
2021-02-27,Cobb,Georgia,13067,69528,910,183
2021-02-27,DeKalb,Georgia,13089,57132,830,171
2021-02-27,Fulton,Georgia,13121,85494,1121,272
2021-02-27,Gwinnett,Georgia,13135,92036,951,252
2021-02-27,Hall,Georgia,13139,25647,398,30
2021-02-28,Cobb,Georgia,13067,69708,910,180
2021-02-28,DeKalb,Georgia,13089,57268,830,136
2021-02-28,Fulton,Georgia,13121,85771,1122,277
2021-02-28,Gwinnett,Georgia,13135,92269,951,233
2021-02-28,Hall,Georgia,13139,25694,397,47
2021-03-01,Cobb,Georgia,13067,69901,915,193
2021-03-01,DeKalb,Georgia,13089,57411,834,143
2021-03-01,Fulton,Georgia,13121,86060,1127,289
2021-03-01,Gwinnett,Georgia,13135,92484,958,215
2021-03-01,Hall,Georgia,13139,25727,400,33
2021-03-02,Cobb,Georgia,13067,70115,920,214
2021-03-02,DeKalb,Georgia,13089,57671,840,260
2021-03-02,Fulton,Georgia,13121,86378,1133,318
2021-03-02,Gwinnett,Georgia,13135,92788,964,304
2021-03-02,Hall,Georgia,13139,25758,403,31
2021-03-03,Cobb,Georgia,13067,70312,929,197
2021-03-03,DeKalb,Georgia,13089,57875,846,204
2021-03-03,Fulton,Georgia,13121,86665,1147,287
2021-03-03,Gwinnett,Georgia,13135,93002,973,214
2021-03-03,Hall,Georgia,13139,25789,407,31
2021-03-04,Cobb,Georgia,13067,70536,932,224
2021-03-04,DeKalb,Georgia,13089,58063,854,188
2021-03-04,Fulton,Georgia,13121,87044,1155,379
2021-03-04,Gwinnett,Georgia,13135,93268,977,266
2021-03-04,Hall,Georgia,13139,25835,409,46
2021-03-05,Cobb,Georgia,13067,70674,932,138
2021-03-05,DeKalb,Georgia,13089,58186,862,123
2021-03-05,Fulton,Georgia,13121,87264,1159,220
2021-03-05,Gwinnett,Georgia,13135,93436,983,168
2021-03-05,Hall,Georgia,13139,25860,410,25
2021-03-06,Cobb,Georgia,13067,70864,940,190
2021-03-06,DeKalb,Georgia,13089,58371,866,185
2021-03-06,Fulton,Georgia,13121,87560,1163,296
2021-03-06,Gwinnett,Georgia,13135,93612,989,176
2021-03-06,Hall,Georgia,13139,25887,409,27
2021-03-07,Cobb,Georgia,13067,71038,940,174
2021-03-07,DeKalb,Georgia,13089,58488,866,117
2021-03-07,Fulton,Georgia,13121,87797,1164,237
2021-03-07,Gwinnett,Georgia,13135,93796,989,184
2021-03-07,Hall,Georgia,13139,25906,409,19
2021-03-08,Cobb,Georgia,13067,71188,941,150
2021-03-08,DeKalb,Georgia,13089,58589,870,101
2021-03-08,Fulton,Georgia,13121,88022,1168,225
2021-03-08,Gwinnett,Georgia,13135,93913,992,117
2021-03-08,Hall,Georgia,13139,25928,410,22
2021-03-09,Cobb,Georgia,13067,71339,943,151
2021-03-09,DeKalb,Georgia,13089,58712,872,123
2021-03-09,Fulton,Georgia,13121,88207,1171,185
2021-03-09,Gwinnett,Georgia,13135,94118,994,205
2021-03-09,Hall,Georgia,13139,25962,410,34
2021-03-10,Cobb,Georgia,13067,71458,945,119
2021-03-10,DeKalb,Georgia,13089,58848,877,136
2021-03-10,Fulton,Georgia,13121,88397,1184,190
2021-03-10,Gwinnett,Georgia,13135,94263,996,145
2021-03-10,Hall,Georgia,13139,25997,410,35
2021-03-11,Cobb,Georgia,13067,71572,948,114
2021-03-11,DeKalb,Georgia,13089,58984,880,136
2021-03-11,Fulton,Georgia,13121,88583,1193,186
2021-03-11,Gwinnett,Georgia,13135,94387,1001,124
2021-03-11,Hall,Georgia,13139,26019,412,22
2021-03-12,Cobb,Georgia,13067,71721,950,149
2021-03-12,DeKalb,Georgia,13089,59107,881,123
2021-03-12,Fulton,Georgia,13121,88733,1197,150
2021-03-12,Gwinnett,Georgia,13135,94514,1007,127
2021-03-12,Hall,Georgia,13139,26044,413,25
2021-03-13,Cobb,Georgia,13067,71803,952,82
2021-03-13,DeKalb,Georgia,13089,59206,883,99
2021-03-13,Fulton,Georgia,13121,88868,1202,135
2021-03-13,Gwinnett,Georgia,13135,94602,1011,88
2021-03-13,Hall,Georgia,13139,26066,414,22
2021-03-14,Cobb,Georgia,13067,71883,952,80
2021-03-14,DeKalb,Georgia,13089,59246,883,40
2021-03-14,Fulton,Georgia,13121,88975,1202,107
2021-03-14,Gwinnett,Georgia,13135,94667,1011,65
2021-03-14,Hall,Georgia,13139,26075,414,9
2021-03-15,Cobb,Georgia,13067,71980,953,97
2021-03-15,DeKalb,Georgia,13089,59356,891,110
2021-03-15,Fulton,Georgia,13121,89091,1209,116
2021-03-15,Gwinnett,Georgia,13135,94750,1014,83
2021-03-15,Hall,Georgia,13139,26089,415,14
2021-03-16,Cobb,Georgia,13067,72127,954,147
2021-03-16,DeKalb,Georgia,13089,59558,892,202
2021-03-16,Fulton,Georgia,13121,89301,1211,210
2021-03-16,Gwinnett,Georgia,13135,94884,1018,134
2021-03-16,Hall,Georgia,13139,26129,415,40
2021-03-17,Cobb,Georgia,13067,72264,955,137
2021-03-17,DeKalb,Georgia,13089,59755,896,197
2021-03-17,Fulton,Georgia,13121,89509,1217,208
2021-03-17,Gwinnett,Georgia,13135,95064,1022,180
2021-03-17,Hall,Georgia,13139,26167,416,38
2021-03-18,Cobb,Georgia,13067,72500,957,236
2021-03-18,DeKalb,Georgia,13089,59917,900,162
2021-03-18,Fulton,Georgia,13121,89739,1220,230
2021-03-18,Gwinnett,Georgia,13135,95278,1027,214
2021-03-18,Hall,Georgia,13139,26206,418,39
2021-03-19,Cobb,Georgia,13067,72628,958,128
2021-03-19,DeKalb,Georgia,13089,60046,902,129
2021-03-19,Fulton,Georgia,13121,89901,1224,162
2021-03-19,Gwinnett,Georgia,13135,95390,1031,112
2021-03-19,Hall,Georgia,13139,26224,418,18
2021-03-20,Cobb,Georgia,13067,72773,960,145
2021-03-20,DeKalb,Georgia,13089,60200,903,154
2021-03-20,Fulton,Georgia,13121,90113,1232,212
2021-03-20,Gwinnett,Georgia,13135,95522,1035,132
2021-03-20,Hall,Georgia,13139,26254,419,30
2021-03-21,Cobb,Georgia,13067,72968,960,195
2021-03-21,DeKalb,Georgia,13089,60319,903,119
2021-03-21,Fulton,Georgia,13121,90335,1232,222
2021-03-21,Gwinnett,Georgia,13135,95666,1035,144
2021-03-21,Hall,Georgia,13139,26283,419,29
2021-03-22,Cobb,Georgia,13067,73125,962,157
2021-03-22,DeKalb,Georgia,13089,60433,905,114
2021-03-22,Fulton,Georgia,13121,90454,1233,119
2021-03-22,Gwinnett,Georgia,13135,95726,1035,60
2021-03-22,Hall,Georgia,13139,26293,419,10
2021-03-23,Cobb,Georgia,13067,73247,965,122
2021-03-23,DeKalb,Georgia,13089,60594,904,161
2021-03-23,Fulton,Georgia,13121,90672,1235,218
2021-03-23,Gwinnett,Georgia,13135,95902,1035,176
2021-03-23,Hall,Georgia,13139,26328,420,35
2021-03-24,Cobb,Georgia,13067,73378,970,131
2021-03-24,DeKalb,Georgia,13089,60697,910,103
2021-03-24,Fulton,Georgia,13121,90853,1246,181
2021-03-24,Gwinnett,Georgia,13135,96011,1035,109
2021-03-24,Hall,Georgia,13139,26352,424,24
2021-03-25,Cobb,Georgia,13067,73566,972,188
2021-03-25,DeKalb,Georgia,13089,60884,913,187
2021-03-25,Fulton,Georgia,13121,91064,1251,211
2021-03-25,Gwinnett,Georgia,13135,96179,1039,168
2021-03-25,Hall,Georgia,13139,26388,427,36
2021-03-26,Cobb,Georgia,13067,73706,977,140
2021-03-26,DeKalb,Georgia,13089,61052,920,168
2021-03-26,Fulton,Georgia,13121,91209,1254,145
2021-03-26,Gwinnett,Georgia,13135,96319,1048,140
2021-03-26,Hall,Georgia,13139,26409,430,21
2021-03-27,Cobb,Georgia,13067,73823,984,117
2021-03-27,DeKalb,Georgia,13089,61213,927,161
2021-03-27,Fulton,Georgia,13121,91392,1260,183
2021-03-27,Gwinnett,Georgia,13135,96446,1052,127
2021-03-27,Hall,Georgia,13139,26433,431,24
2021-03-28,Cobb,Georgia,13067,73909,984,86
2021-03-28,DeKalb,Georgia,13089,61277,928,64
2021-03-28,Fulton,Georgia,13121,91509,1259,117
2021-03-28,Gwinnett,Georgia,13135,96553,1052,107
2021-03-28,Hall,Georgia,13139,26456,432,23
2021-03-29,Cobb,Georgia,13067,74039,984,130
2021-03-29,DeKalb,Georgia,13089,61458,932,181
2021-03-29,Fulton,Georgia,13121,91635,1261,126
2021-03-29,Gwinnett,Georgia,13135,96653,1055,100
2021-03-29,Hall,Georgia,13139,26468,433,12
2021-03-30,Cobb,Georgia,13067,74188,984,149
2021-03-30,DeKalb,Georgia,13089,61590,933,132
2021-03-30,Fulton,Georgia,13121,91743,1264,108
2021-03-30,Gwinnett,Georgia,13135,96773,1056,120
2021-03-30,Hall,Georgia,13139,26493,434,25
2021-03-31,Cobb,Georgia,13067,74392,988,204
2021-03-31,DeKalb,Georgia,13089,61688,937,98
2021-03-31,Fulton,Georgia,13121,91931,1269,188
2021-03-31,Gwinnett,Georgia,13135,96926,1064,153
2021-03-31,Hall,Georgia,13139,26518,439,25
2021-04-01,Cobb,Georgia,13067,74520,989,128
2021-04-01,DeKalb,Georgia,13089,61806,939,118
2021-04-01,Fulton,Georgia,13121,92139,1275,208
2021-04-01,Gwinnett,Georgia,13135,97062,1071,136
2021-04-01,Hall,Georgia,13139,26543,440,25
2021-04-02,Cobb,Georgia,13067,74700,990,180
2021-04-02,DeKalb,Georgia,13089,61934,942,128
2021-04-02,Fulton,Georgia,13121,92291,1283,152
2021-04-02,Gwinnett,Georgia,13135,97181,1075,119
2021-04-02,Hall,Georgia,13139,26572,440,29
2021-04-03,Cobb,Georgia,13067,74827,990,127
2021-04-03,DeKalb,Georgia,13089,62028,944,94
2021-04-03,Fulton,Georgia,13121,92447,1290,156
2021-04-03,Gwinnett,Georgia,13135,97284,1075,103
2021-04-03,Hall,Georgia,13139,26591,440,19
2021-04-04,Cobb,Georgia,13067,74931,990,104
2021-04-04,DeKalb,Georgia,13089,62100,944,72
2021-04-04,Fulton,Georgia,13121,92566,1290,119
2021-04-04,Gwinnett,Georgia,13135,97368,1075,84
2021-04-04,Hall,Georgia,13139,26613,440,22
2021-04-05,Cobb,Georgia,13067,75025,990,94
2021-04-05,DeKalb,Georgia,13089,62221,944,121
2021-04-05,Fulton,Georgia,13121,92647,1290,81
2021-04-05,Gwinnett,Georgia,13135,97425,1075,57
2021-04-05,Hall,Georgia,13139,26627,440,14
2021-04-06,Cobb,Georgia,13067,75150,994,125
2021-04-06,DeKalb,Georgia,13089,62332,944,111
2021-04-06,Fulton,Georgia,13121,92823,1292,176
2021-04-06,Gwinnett,Georgia,13135,97567,1076,142
2021-04-06,Hall,Georgia,13139,26656,440,29
2021-04-07,Cobb,Georgia,13067,75296,998,146
2021-04-07,DeKalb,Georgia,13089,62460,948,128
2021-04-07,Fulton,Georgia,13121,93019,1298,196
2021-04-07,Gwinnett,Georgia,13135,97712,1081,145
2021-04-07,Hall,Georgia,13139,26710,441,54
2021-04-08,Cobb,Georgia,13067,75451,998,155
2021-04-08,DeKalb,Georgia,13089,62581,953,121
2021-04-08,Fulton,Georgia,13121,93199,1303,180
2021-04-08,Gwinnett,Georgia,13135,97838,1084,126
2021-04-08,Hall,Georgia,13139,26736,443,26
2021-04-09,Cobb,Georgia,13067,75576,999,125
2021-04-09,DeKalb,Georgia,13089,62727,955,146
2021-04-09,Fulton,Georgia,13121,93368,1307,169
2021-04-09,Gwinnett,Georgia,13135,97952,1090,114
2021-04-09,Hall,Georgia,13139,26755,443,19
2021-04-10,Cobb,Georgia,13067,75708,1003,132
2021-04-10,DeKalb,Georgia,13089,62895,959,168
2021-04-10,Fulton,Georgia,13121,93528,1312,160
2021-04-10,Gwinnett,Georgia,13135,98110,1096,158
2021-04-10,Hall,Georgia,13139,26762,446,7
2021-04-11,Cobb,Georgia,13067,75786,1003,78
2021-04-11,DeKalb,Georgia,13089,63097,959,202
2021-04-11,Fulton,Georgia,13121,93650,1312,122
2021-04-11,Gwinnett,Georgia,13135,98251,1096,141
2021-04-11,Hall,Georgia,13139,26782,446,20
2021-04-12,Cobb,Georgia,13067,75878,1008,92
2021-04-12,DeKalb,Georgia,13089,63292,961,195
2021-04-12,Fulton,Georgia,13121,93774,1314,124
2021-04-12,Gwinnett,Georgia,13135,98312,1100,61
2021-04-12,Hall,Georgia,13139,26797,446,15
2021-04-13,Cobb,Georgia,13067,76025,1010,147
2021-04-13,DeKalb,Georgia,13089,63480,961,188
2021-04-13,Fulton,Georgia,13121,93968,1317,194
2021-04-13,Gwinnett,Georgia,13135,98488,1100,176
2021-04-13,Hall,Georgia,13139,26822,446,25
2021-04-14,Cobb,Georgia,13067,76189,1012,164
2021-04-14,DeKalb,Georgia,13089,63661,965,181
2021-04-14,Fulton,Georgia,13121,94099,1324,131
2021-04-14,Gwinnett,Georgia,13135,98654,1103,166
2021-04-14,Hall,Georgia,13139,26844,449,22
2021-04-15,Cobb,Georgia,13067,76331,1014,142
2021-04-15,DeKalb,Georgia,13089,63859,964,198
2021-04-15,Fulton,Georgia,13121,94234,1331,135
2021-04-15,Gwinnett,Georgia,13135,98777,1108,123
2021-04-15,Hall,Georgia,13139,26862,450,18
2021-04-16,Cobb,Georgia,13067,76456,1017,125
2021-04-16,DeKalb,Georgia,13089,63968,966,109
2021-04-16,Fulton,Georgia,13121,94418,1336,184
2021-04-16,Gwinnett,Georgia,13135,98979,1111,202
2021-04-16,Hall,Georgia,13139,26897,452,35
2021-04-17,Cobb,Georgia,13067,76620,1020,164
2021-04-17,DeKalb,Georgia,13089,64079,966,111
2021-04-17,Fulton,Georgia,13121,94577,1338,159
2021-04-17,Gwinnett,Georgia,13135,99163,1116,184
2021-04-17,Hall,Georgia,13139,26916,454,19
